,Run #1 BSF,Run #2 BSF,Run #3 BSF,Run #4 BSF,Average BSF
1701,89257.16222604692,83351.303322843,80091.92677646427,84124.11311641782,84206.126360443
1711,85735.50838685127,86055.21513112327,83438.0311050721,81632.81135694386,84215.39149499763
1721,87958.35826192265,84969.64021170915,81548.01029015995,82899.18927105285,84343.79950871115
1731,85732.08820865497,84119.85068250206,80477.47453063107,83845.41033766199,83543.70593986253
1741,82365.77011958233,83336.56722070358,82662.95130186142,84733.0174637135,83274.57652646521
1751,80214.33173778687,83467.4498658752,84370.8217459781,87018.35271935533,83767.73901724887
1761,85463.15926281619,82029.08554370633,83712.71583617562,85820.22168778653,84256.29558262115
1771,81996.76262065959,82196.82301955546,82776.63219733132,85439.08761415108,83102.32636292436
1781,84114.13948950548,86945.56261389429,82969.23576020091,82009.56192471692,84009.6249470794
1791,85326.6070747843,84346.23386785328,83585.71039285808,85961.94461769256,84805.12398829705
1801,85333.72246738807,84871.73070125333,84710.60060420202,86785.98471294218,85425.5096214464
1811,86265.64471907594,83796.6635586534,85788.90749630088,85012.80888264965,85216.00616416996
1821,85469.11304610994,85150.80173741071,85043.10182915826,86541.45162573291,85551.11705960296
1831,85870.33828483484,83838.8635733078,81766.54270175021,84891.84468590624,84091.89731144976
